fueltype;gearbox;price
benzin;manuell;1800.0
benzin;manuell;650.0
benzin;manuell;777.0
benzin;manuell;16200.0
benzin;manuell;1100.0
diesel;manuell;6350.0
diesel;automatik;9876.0
;manuell;2750.0
benzin;manuell;800.0
benzin;manuell;3999.0
benzin;manuell;2600.0
benzin;manuell;500.0
benzin;manuell;4500.0
diesel;manuell;10500.0
benzin;manuell;2699.0
benzin;manuell;2300.0
benzin;manuell;3499.0
benzin;manuell;3300.0
diesel;manuell;6500.0
diesel;manuell;5500.0
diesel;manuell;9980.0
benzin;manuell;1399.0
benzin;automatik;2500.0
diesel;manuell;5000.0
benzin;manuell;2999.0
benzin;manuell;9450.0
lpg;manuell;1599.0
diesel;automatik;6880.0
;;2750.0
benzin;manuell;900.0
diesel;automatik;11500.0
benzin;manuell;500.0
diesel;manuell;4500.0
benzin;manuell;699.0
benzin;manuell;750.0
diesel;manuell;6250.0
benzin;manuell;2700.0
benzin;manuell;750.0
diesel;automatik;2000.0
diesel;manuell;20590.0
benzin;manuell;2300.0
diesel;automatik;24900.0
benzin;manuell;690.0
diesel;manuell;9500.0
benzin;automatik;5300.0
benzin;manuell;5700.0
benzin;manuell;1700.0
;;1500.0
;manuell;1000.0
benzin;manuell;1299.0
diesel;automatik;11500.0
diesel;automatik;23500.0
benzin;automatik;41900.0
benzin;manuell;3000.0
diesel;manuell;4900.0
diesel;manuell;5599.0
benzin;manuell;12390.0
benzin;manuell;16950.0
benzin;manuell;550.0
diesel;manuell;1100.0
benzin;manuell;7700.0
lpg;automatik;20000.0
benzin;manuell;1999.0
benzin;automatik;1800.0
benzin;manuell;1350.0
benzin;manuell;800.0
benzin;manuell;1399.0
benzin;manuell;1100.0
benzin;manuell;300.0
diesel;automatik;11200.0
benzin;automatik;10800.0
benzin;manuell;4450.0
benzin;manuell;800.0
diesel;automatik;1494.0
benzin;manuell;3900.0
benzin;manuell;450.0
benzin;;2275.0
benzin;manuell;4300.0
benzin;manuell;0.0
diesel;manuell;16300.0
benzin;manuell;999.0
benzin;manuell;2800.0
benzin;manuell;950.0
diesel;manuell;5500.0
benzin;automatik;2950.0
benzin;manuell;4200.0
benzin;manuell;2900.0
benzin;manuell;4800.0
benzin;automatik;4200.0
benzin;manuell;17500.0
benzin;manuell;300.0
benzin;manuell;1200.0
benzin;manuell;2300.0
benzin;manuell;2499.0
benzin;manuell;4300.0
benzin;manuell;11800.0
diesel;automatik;28950.0
diesel;automatik;18990.0
benzin;manuell;1290.0
benzin;automatik;666.0
benzin;manuell;2850.0
diesel;manuell;4399.0
benzin;automatik;25500.0
;automatik;10990.0
benzin;automatik;17500.0
diesel;manuell;1200.0
;manuell;1300.0
benzin;manuell;5500.0
benzin;automatik;22500.0
benzin;manuell;1000.0
diesel;manuell;2750.0
benzin;manuell;4500.0
diesel;manuell;800.0
benzin;automatik;2650.0
diesel;manuell;2800.0
diesel;automatik;2500.0
benzin;manuell;2300.0
;manuell;0.0
benzin;manuell;1850.0
lpg;manuell;1450.0
benzin;automatik;2300.0
benzin;;0.0
benzin;manuell;5500.0
;manuell;53000.0
benzin;manuell;3250.0
diesel;manuell;600.0
diesel;automatik;13700.0
benzin;manuell;540.0
benzin;manuell;499.0
benzin;manuell;1400.0
benzin;manuell;990.0
;manuell;400.0
diesel;manuell;1400.0
diesel;automatik;6650.0
diesel;automatik;3999.0
;;800.0
benzin;manuell;1390.0
benzin;manuell;5600.0
benzin;manuell;2990.0
benzin;manuell;1600.0
diesel;;1250.0
benzin;manuell;600.0
benzin;manuell;12700.0
diesel;automatik;5999.0
benzin;automatik;3000.0
benzin;automatik;2699.0
benzin;manuell;1399.0
benzin;manuell;3750.0
benzin;manuell;6950.0
benzin;manuell;950.0
benzin;manuell;20999.0
diesel;automatik;2800.0
;manuell;1400.0
benzin;;400.0
diesel;manuell;13300.0
benzin;automatik;2999.0
benzin;manuell;200.0
;manuell;250.0
benzin;manuell;9700.0
diesel;manuell;5950.0
;;350.0
diesel;automatik;2800.0
diesel;manuell;2900.0
benzin;manuell;550.0
diesel;automatik;8450.0
benzin;manuell;5999.0
diesel;;3400.0
benzin;automatik;5490.0
benzin;manuell;8500.0
diesel;manuell;3850.0
benzin;automatik;900.0
benzin;manuell;1000.0
diesel;manuell;3900.0
benzin;manuell;1750.0
benzin;manuell;11900.0
diesel;automatik;0.0
benzin;manuell;16900.0
benzin;automatik;20000.0
benzin;manuell;980.0
benzin;automatik;2500.0
benzin;manuell;1200.0
benzin;manuell;300.0
benzin;manuell;1200.0
benzin;manuell;4900.0
benzin;manuell;500.0
benzin;manuell;13500.0
;automatik;0.0
;manuell;0.0
benzin;manuell;600.0
benzin;manuell;2450.0
benzin;manuell;6500.0
benzin;manuell;1800.0
benzin;manuell;1199.0
benzin;manuell;750.0
benzin;manuell;1500.0
benzin;manuell;2950.0
diesel;manuell;3500.0
benzin;automatik;1000.0
benzin;manuell;26450.0
benzin;manuell;4600.0
diesel;manuell;7500.0
benzin;manuell;2000.0
diesel;automatik;13499.0
benzin;automatik;10500.0
;manuell;1050.0
benzin;manuell;400.0
lpg;manuell;2800.0
benzin;manuell;2199.0
benzin;manuell;1111.0
diesel;automatik;12000.0
benzin;automatik;800.0
diesel;manuell;1600.0
benzin;manuell;1499.0
diesel;automatik;0.0
;;750.0
benzin;manuell;6000.0
benzin;manuell;1350.0
benzin;manuell;1800.0
diesel;manuell;15700.0
diesel;manuell;7550.0
benzin;manuell;23750.0
benzin;manuell;6900.0
benzin;automatik;550.0
diesel;manuell;9200.0
benzin;manuell;2100.0
benzin;manuell;790.0
benzin;manuell;1450.0
diesel;automatik;2500.0
benzin;automatik;17999.0
benzin;manuell;1700.0
benzin;automatik;9350.0
benzin;automatik;0.0
benzin;automatik;12000.0
diesel;manuell;1600.0
diesel;automatik;23900.0
diesel;manuell;8500.0
diesel;automatik;17900.0
;manuell;3099.0
benzin;manuell;1500.0
;manuell;3500.0
benzin;manuell;1450.0
diesel;automatik;23299.0
benzin;manuell;1150.0
benzin;manuell;8490.0
benzin;manuell;949.0
benzin;manuell;11600.0
benzin;manuell;1200.0
benzin;manuell;1500.0
diesel;automatik;12200.0
benzin;manuell;155.0
diesel;automatik;15990.0
lpg;manuell;3400.0
diesel;automatik;7500.0
benzin;manuell;2299.0
benzin;manuell;3890.0
diesel;automatik;6700.0
benzin;manuell;9000.0
benzin;manuell;5899.0
benzin;manuell;180.0
benzin;manuell;8500.0
benzin;manuell;1899.0
benzin;manuell;16399.0
;manuell;2000.0
benzin;manuell;9500.0
benzin;manuell;4900.0
benzin;manuell;2200.0
benzin;manuell;5499.0
diesel;automatik;28900.0
benzin;manuell;13450.0
benzin;manuell;750.0
diesel;manuell;6999.0
benzin;manuell;2999.0
;manuell;220.0
diesel;automatik;6299.0
diesel;manuell;6400.0
diesel;automatik;3500.0
benzin;manuell;999.0
benzin;automatik;13900.0
benzin;manuell;840.0
benzin;manuell;0.0
diesel;manuell;7200.0
diesel;manuell;3800.0
lpg;manuell;3333.0
benzin;automatik;49800.0
diesel;manuell;2500.0
benzin;manuell;4900.0
benzin;manuell;850.0
benzin;manuell;2799.0
benzin;manuell;5200.0
benzin;manuell;4500.0
diesel;manuell;5800.0
benzin;manuell;790.0
benzin;;3500.0
benzin;manuell;1400.0
benzin;manuell;8500.0
diesel;manuell;3290.0
benzin;manuell;2998.0
diesel;automatik;4000.0
benzin;automatik;850.0
benzin;manuell;450.0
benzin;manuell;5800.0
diesel;manuell;1200.0
benzin;manuell;5650.0
diesel;manuell;3500.0
benzin;manuell;4100.0
diesel;manuell;2000.0
benzin;manuell;1380.0
diesel;manuell;12000.0
benzin;manuell;3500.0
diesel;automatik;0.0
benzin;manuell;1399.0
;;2350.0
benzin;automatik;25500.0
diesel;;8500.0
benzin;manuell;1900.0
benzin;manuell;1000.0
benzin;manuell;11000.0
benzin;manuell;2500.0
benzin;automatik;4200.0
benzin;manuell;7950.0
benzin;manuell;0.0
diesel;manuell;10999.0
diesel;manuell;1750.0
diesel;automatik;23000.0
diesel;automatik;16990.0
benzin;manuell;2200.0
;;220.0
diesel;automatik;12000.0
benzin;manuell;2200.0
benzin;manuell;9200.0
benzin;manuell;1190.0
benzin;manuell;2550.0
diesel;manuell;9666.0
benzin;manuell;2600.0
benzin;manuell;1950.0
benzin;automatik;1100.0
diesel;manuell;1500.0
diesel;manuell;3400.0
benzin;manuell;2100.0
diesel;manuell;5500.0
benzin;manuell;4000.0
diesel;;3100.0
diesel;manuell;1300.0
benzin;manuell;1599.0
benzin;manuell;899.0
diesel;manuell;6900.0
benzin;automatik;100.0
benzin;manuell;1450.0
;;2000.0
benzin;manuell;950.0
benzin;manuell;1890.0
diesel;manuell;4999.0
benzin;automatik;1600.0
diesel;automatik;63000.0
;manuell;250.0
benzin;manuell;550.0
benzin;manuell;8990.0
benzin;manuell;699.0
diesel;manuell;3750.0
;manuell;0.0
benzin;manuell;1700.0
benzin;manuell;1200.0
benzin;automatik;45900.0
benzin;manuell;1000.0
benzin;;3300.0
;manuell;400.0
benzin;automatik;2000.0
;automatik;3800.0
benzin;manuell;4300.0
benzin;manuell;8200.0
benzin;manuell;3100.0
diesel;automatik;8900.0
diesel;manuell;5900.0
;manuell;900.0
diesel;automatik;16850.0
benzin;automatik;8599.0
diesel;manuell;3200.0
benzin;automatik;17880.0
benzin;manuell;899.0
diesel;automatik;4550.0
benzin;automatik;1600.0
;;555.0
benzin;manuell;5950.0
benzin;manuell;13500.0
diesel;manuell;7950.0
benzin;manuell;13800.0
diesel;manuell;9950.0
benzin;manuell;1300.0
benzin;manuell;3777.0
diesel;automatik;7500.0
benzin;manuell;1290.0
benzin;manuell;150.0
;;2500.0
lpg;manuell;0.0
diesel;automatik;12450.0
diesel;manuell;5200.0
benzin;;450.0
benzin;manuell;799.0
diesel;automatik;20000.0
benzin;manuell;12500.0
diesel;manuell;6900.0
benzin;manuell;2500.0
benzin;manuell;1000.0
benzin;manuell;6299.0
benzin;manuell;151990.0
diesel;manuell;15500.0
diesel;manuell;4700.0
;manuell;1850.0
;automatik;3850.0
diesel;automatik;10799.0
benzin;manuell;5450.0
benzin;manuell;1750.0
;;0.0
benzin;automatik;10000.0
benzin;automatik;1200.0
;;0.0
benzin;manuell;4300.0
diesel;manuell;9499.0
benzin;manuell;4550.0
benzin;manuell;4000.0
benzin;manuell;0.0
benzin;manuell;3299.0
diesel;automatik;4499.0
benzin;;100.0
diesel;automatik;11500.0
benzin;manuell;1850.0
benzin;automatik;3800.0
benzin;manuell;4990.0
benzin;manuell;2899.0
diesel;manuell;7300.0
benzin;manuell;380.0
diesel;manuell;1800.0
diesel;manuell;3999.0
benzin;;2450.0
cng;manuell;6490.0
benzin;manuell;1200.0
benzin;manuell;2000.0
diesel;automatik;22500.0
;manuell;0.0
;automatik;12000.0
diesel;manuell;14900.0
benzin;manuell;8900.0
diesel;automatik;3199.0
benzin;manuell;89900.0
benzin;manuell;600.0
benzin;manuell;200.0
;manuell;750.0
benzin;manuell;550.0
benzin;automatik;550.0
diesel;automatik;6000.0
benzin;manuell;5000.0
diesel;manuell;3990.0
benzin;manuell;590.0
benzin;manuell;699.0
lpg;;0.0
diesel;manuell;8900.0
diesel;manuell;11900.0
benzin;manuell;3999.0
diesel;manuell;1600.0
benzin;manuell;700.0
benzin;manuell;1190.0
;manuell;1000.0
benzin;automatik;3399.0
diesel;manuell;2599.0
benzin;automatik;12999.0
diesel;automatik;14950.0
benzin;manuell;1800.0
;manuell;1350.0
lpg;automatik;4800.0
diesel;manuell;1600.0
benzin;automatik;1850.0
benzin;manuell;1200.0
;;800.0
;manuell;7999.0
;;8999.0
diesel;automatik;26799.0
benzin;automatik;11990.0
diesel;automatik;21500.0
diesel;automatik;4900.0
benzin;manuell;550.0
diesel;automatik;28100.0
benzin;manuell;600.0
diesel;automatik;26500.0
benzin;manuell;1699.0
diesel;manuell;4400.0
benzin;manuell;11450.0
benzin;manuell;799.0
;automatik;999.0
;;359.0
diesel;manuell;16999.0
diesel;manuell;2490.0
lpg;automatik;4200.0
diesel;automatik;43000.0
diesel;manuell;2100.0
benzin;manuell;1990.0
benzin;manuell;1450.0
benzin;manuell;1299.0
benzin;manuell;8200.0
benzin;manuell;850.0
diesel;manuell;0.0
benzin;manuell;2200.0
diesel;manuell;1200.0
diesel;manuell;11000.0
diesel;manuell;1600.0
cng;manuell;2350.0
benzin;manuell;3500.0
diesel;manuell;12499.0
diesel;manuell;9200.0
benzin;automatik;45000.0
benzin;manuell;6198.0
lpg;automatik;2600.0
diesel;automatik;17599.0
diesel;automatik;8980.0
benzin;manuell;8200.0
diesel;manuell;14900.0
benzin;manuell;250.0
benzin;manuell;1000.0
diesel;manuell;16500.0
benzin;;2500.0
diesel;automatik;5450.0
diesel;manuell;7000.0
benzin;automatik;23900.0
diesel;manuell;1900.0
diesel;manuell;8499.0
benzin;manuell;3590.0
benzin;manuell;2050.0
;manuell;1000.0
diesel;manuell;5550.0
diesel;automatik;10000.0
diesel;manuell;3950.0
benzin;manuell;16900.0
benzin;;750.0
benzin;manuell;5200.0
diesel;manuell;3900.0
benzin;automatik;6000.0
benzin;manuell;2500.0
benzin;manuell;11700.0
benzin;manuell;2990.0
diesel;automatik;40990.0
benzin;automatik;2000.0
diesel;automatik;3300.0
benzin;manuell;900.0
benzin;manuell;1000.0
benzin;manuell;1600.0
diesel;manuell;2400.0
benzin;manuell;6500.0
benzin;manuell;3450.0
benzin;automatik;20500.0
benzin;manuell;570.0
diesel;manuell;2400.0
diesel;manuell;2699.0
benzin;manuell;2400.0
benzin;manuell;1200.0
diesel;manuell;3490.0
benzin;manuell;4900.0
benzin;manuell;950.0
benzin;automatik;2200.0
benzin;manuell;15900.0
benzin;automatik;2300.0
benzin;manuell;1995.0
benzin;automatik;3500.0
benzin;manuell;2500.0
benzin;manuell;2200.0
;manuell;1600.0
benzin;manuell;0.0
diesel;automatik;16990.0
;automatik;500.0
benzin;manuell;0.0
benzin;manuell;700.0
benzin;manuell;800.0
;;999.0
benzin;automatik;2500.0
benzin;manuell;999.0
benzin;manuell;1200.0
benzin;manuell;900.0
benzin;manuell;1750.0
benzin;automatik;58900.0
benzin;automatik;6000.0
diesel;manuell;8700.0
diesel;manuell;3700.0
benzin;manuell;1250.0
diesel;manuell;8900.0
benzin;manuell;1350.0
diesel;automatik;9995.0
benzin;manuell;1000.0
;manuell;12200.0
benzin;manuell;2200.0
diesel;manuell;24580.0
benzin;manuell;450.0
benzin;;5200.0
benzin;automatik;900.0
benzin;manuell;13299.0
lpg;manuell;4800.0
diesel;automatik;21666.0
benzin;manuell;2750.0
benzin;manuell;1650.0
diesel;manuell;6800.0
diesel;manuell;18900.0
benzin;automatik;7300.0
benzin;manuell;750.0
;manuell;1.0
benzin;manuell;700.0
diesel;manuell;5500.0
benzin;automatik;1000.0
diesel;manuell;2100.0
;;0.0
diesel;manuell;15500.0
benzin;manuell;1200.0
benzin;automatik;0.0
diesel;automatik;900.0
diesel;manuell;1699.0
benzin;manuell;890.0
benzin;manuell;2300.0
;automatik;8299.0
;manuell;1399.0
diesel;manuell;2200.0
benzin;manuell;6800.0
diesel;automatik;17000.0
benzin;manuell;12000.0
diesel;manuell;700.0
benzin;manuell;2100.0
;manuell;1200.0
benzin;automatik;17600.0
diesel;automatik;25990.0
benzin;;0.0
benzin;manuell;850.0
diesel;automatik;8350.0
diesel;manuell;2500.0
diesel;automatik;1650.0
benzin;manuell;18000.0
benzin;manuell;500.0
benzin;manuell;500.0
benzin;manuell;1450.0
benzin;manuell;700.0
diesel;manuell;3600.0
benzin;manuell;320.0
diesel;manuell;4799.0
benzin;manuell;12900.0
diesel;manuell;1800.0
benzin;manuell;1350.0
;;100.0
benzin;automatik;20000.0
benzin;;1950.0
benzin;manuell;1250.0
diesel;manuell;7300.0
benzin;automatik;2150.0
benzin;manuell;5500.0
benzin;manuell;750.0
benzin;manuell;10500.0
benzin;manuell;3400.0
benzin;manuell;600.0
diesel;manuell;0.0
benzin;manuell;1399.0
;manuell;3250.0
benzin;manuell;999.0
diesel;manuell;1000.0
benzin;manuell;17500.0
diesel;manuell;3999.0
diesel;automatik;0.0
benzin;manuell;12000.0
benzin;manuell;2300.0
diesel;manuell;3200.0
benzin;manuell;29950.0
benzin;manuell;5300.0
benzin;automatik;2400.0
benzin;manuell;600.0
diesel;automatik;7200.0
benzin;automatik;18500.0
;manuell;1650.0
benzin;manuell;1990.0
diesel;manuell;5399.0
benzin;manuell;5399.0
benzin;automatik;2500.0
benzin;manuell;6100.0
benzin;manuell;1490.0
benzin;manuell;4280.0
benzin;manuell;8399.0
diesel;manuell;27300.0
benzin;manuell;4400.0
diesel;manuell;4999.0
benzin;manuell;4550.0
benzin;manuell;3700.0
benzin;manuell;1650.0
diesel;manuell;8690.0
diesel;manuell;6650.0
diesel;manuell;3850.0
diesel;manuell;9499.0
;manuell;250.0
benzin;manuell;12000.0
benzin;;99.0
benzin;manuell;13000.0
diesel;manuell;23499.0
benzin;manuell;100.0
benzin;manuell;1150.0
diesel;manuell;5500.0
diesel;manuell;4450.0
benzin;manuell;3295.0
benzin;manuell;4999.0
benzin;manuell;5999.0
diesel;automatik;9999.0
diesel;manuell;9990.0
benzin;manuell;21950.0
benzin;manuell;280.0
;;2500.0
diesel;automatik;19900.0
benzin;manuell;4200.0
benzin;manuell;1999.0
benzin;manuell;1600.0
benzin;manuell;900.0
benzin;manuell;14300.0
benzin;manuell;6999.0
diesel;manuell;9199.0
benzin;manuell;1800.0
diesel;manuell;900.0
benzin;manuell;87900.0
benzin;manuell;549.0
benzin;manuell;1500.0
benzin;manuell;2700.0
;manuell;2700.0
diesel;manuell;16700.0
;manuell;950.0
;manuell;2500.0
benzin;manuell;990.0
diesel;manuell;2400.0
diesel;manuell;1300.0
benzin;manuell;2490.0
benzin;manuell;8250.0
diesel;manuell;1700.0
;;1000.0
benzin;automatik;13900.0
;manuell;656.0
benzin;manuell;1500.0
diesel;manuell;4900.0
benzin;manuell;4300.0
benzin;manuell;2890.0
diesel;automatik;34900.0
diesel;;1850.0
benzin;manuell;700.0
benzin;manuell;2200.0
lpg;automatik;9499.0
diesel;automatik;23200.0
benzin;manuell;7500.0
benzin;manuell;4200.0
diesel;automatik;36000.0
benzin;manuell;1600.0
benzin;manuell;2699.0
benzin;;9499.0
benzin;automatik;5500.0
benzin;manuell;999.0
benzin;manuell;8200.0
diesel;automatik;11900.0
diesel;automatik;7999.0
benzin;manuell;5550.0
;manuell;1800.0
benzin;manuell;699.0
benzin;manuell;0.0
benzin;manuell;350.0
benzin;manuell;4200.0
;manuell;900.0
benzin;manuell;3399.0
benzin;manuell;480.0
diesel;manuell;5950.0
benzin;manuell;7900.0
benzin;manuell;1000.0
benzin;manuell;10500.0
diesel;manuell;2950.0
benzin;manuell;2900.0
benzin;manuell;1750.0
benzin;manuell;1199.0
benzin;automatik;27900.0
benzin;manuell;5900.0
diesel;manuell;8999.0
diesel;manuell;7250.0
benzin;manuell;7777.0
benzin;manuell;22600.0
diesel;manuell;4650.0
;;5000.0
diesel;manuell;8999.0
benzin;manuell;799.0
benzin;manuell;495.0
;;0.0
benzin;manuell;23900.0
benzin;manuell;750.0
benzin;manuell;6950.0
;manuell;2150.0
benzin;manuell;250.0
diesel;manuell;2800.0
;manuell;550.0
benzin;manuell;3990.0
diesel;manuell;950.0
benzin;manuell;3950.0
diesel;manuell;5000.0
benzin;manuell;3500.0
diesel;manuell;6000.0
benzin;automatik;26900.0
benzin;manuell;1999.0
benzin;manuell;100.0
diesel;manuell;4950.0
diesel;manuell;10900.0
benzin;manuell;350.0
benzin;automatik;1799.0
benzin;manuell;2850.0
benzin;manuell;799.0
benzin;automatik;1999.0
diesel;automatik;24000.0
benzin;manuell;3600.0
benzin;manuell;999.0
benzin;manuell;1000.0
;manuell;1100.0
benzin;manuell;699.0
benzin;manuell;4200.0
benzin;manuell;600.0
;manuell;1890.0
benzin;automatik;7500.0
diesel;automatik;16500.0
benzin;automatik;1265.0
benzin;manuell;7850.0
benzin;manuell;700.0
diesel;automatik;21900.0
diesel;automatik;40000.0
diesel;automatik;2000.0
diesel;manuell;9500.0
diesel;manuell;700.0
benzin;manuell;2199.0
benzin;manuell;450.0
benzin;automatik;16000.0
diesel;manuell;9200.0
benzin;;0.0
diesel;manuell;7300.0
diesel;manuell;8500.0
benzin;manuell;0.0
diesel;manuell;999.0
diesel;manuell;26490.0
diesel;manuell;16600.0
benzin;automatik;2600.0
diesel;manuell;8500.0
benzin;;1750.0
diesel;manuell;13999.0
diesel;manuell;5200.0
diesel;automatik;27500.0
diesel;manuell;3650.0
benzin;manuell;650.0
diesel;manuell;3950.0
;manuell;850.0
benzin;manuell;1550.0
benzin;manuell;4500.0
diesel;manuell;6099.0
benzin;manuell;7200.0
diesel;automatik;5950.0
lpg;manuell;3990.0
benzin;manuell;1600.0
diesel;manuell;0.0
benzin;automatik;13000.0
benzin;automatik;20900.0
benzin;manuell;500.0
benzin;automatik;1800.0
benzin;manuell;9200.0
benzin;automatik;18790.0
benzin;manuell;1000.0
lpg;automatik;6200.0
diesel;automatik;18500.0
benzin;manuell;1500.0
benzin;manuell;1.0
benzin;manuell;1499.0
;manuell;3000.0
benzin;;500.0
benzin;manuell;2299.0
benzin;manuell;1390.0
benzin;manuell;750.0
benzin;manuell;700.0
benzin;automatik;27700.0
benzin;automatik;550.0
diesel;automatik;10500.0
;manuell;600.0
benzin;manuell;150.0
benzin;manuell;2000.0
;manuell;1200.0
diesel;manuell;4290.0
benzin;automatik;2500.0
;manuell;3000.0
diesel;;2000.0
benzin;manuell;1790.0
benzin;manuell;0.0
;manuell;6900.0
benzin;manuell;700.0
benzin;manuell;3850.0
benzin;manuell;650.0
benzin;manuell;3850.0
benzin;automatik;2999.0
diesel;manuell;1800.0
benzin;manuell;0.0
benzin;automatik;5500.0
diesel;manuell;8000.0
diesel;manuell;1800.0
;;250.0
benzin;manuell;0.0
benzin;manuell;1999.0
benzin;;3000.0
benzin;manuell;2199.0
benzin;automatik;1650.0
;;0.0
diesel;manuell;21999.0
benzin;manuell;699.0
benzin;manuell;9900.0
benzin;manuell;900.0
;;800.0
benzin;automatik;3500.0
benzin;manuell;700.0
benzin;manuell;3350.0
benzin;manuell;2800.0
diesel;automatik;2200.0
diesel;manuell;6666.0
benzin;manuell;600.0
diesel;manuell;12500.0
diesel;manuell;0.0
benzin;manuell;300.0
benzin;automatik;500.0
;manuell;190.0
benzin;manuell;2950.0
benzin;manuell;500.0
;manuell;699.0
benzin;manuell;6300.0
diesel;manuell;5550.0
benzin;manuell;1500.0
benzin;manuell;1750.0
diesel;manuell;2699.0
benzin;manuell;5950.0
benzin;automatik;21900.0
diesel;manuell;5600.0
diesel;manuell;10500.0
benzin;manuell;14499.0
benzin;manuell;2600.0
benzin;manuell;350.0
;manuell;1799.0
benzin;manuell;1700.0
benzin;manuell;9999.0
diesel;;2400.0
benzin;manuell;15200.0
diesel;automatik;880.0
;;120.0
;;4100.0
benzin;manuell;8490.0
benzin;manuell;1700.0
diesel;automatik;12290.0
benzin;manuell;7995.0
benzin;manuell;200.0
diesel;automatik;8250.0
benzin;manuell;2490.0
diesel;automatik;26900.0
benzin;automatik;2400.0
benzin;manuell;2000.0
diesel;manuell;5999.0
;manuell;3000.0
diesel;automatik;18000.0
diesel;automatik;9500.0
benzin;manuell;1350.0
;manuell;1450.0
benzin;manuell;8333.0
benzin;automatik;2500.0
diesel;manuell;1350.0
;manuell;1500.0
diesel;manuell;12990.0
benzin;manuell;800.0
benzin;manuell;1890.0
benzin;manuell;1950.0
diesel;manuell;1100.0
benzin;manuell;800.0
;manuell;700.0
;manuell;4500.0
benzin;manuell;470.0
diesel;automatik;11499.0
benzin;manuell;980.0
diesel;automatik;16299.0
diesel;manuell;2400.0
benzin;manuell;11250.0
benzin;manuell;6600.0
